timestamp,index,memory_used_MiB,memory_total_MiB,memory_free_MiB,gpu_util_pct,temperature_c
2026-07-02 05:28:28,0,0,23552,23552,0,44
2026-07-02 05:28:33,0,17592186043898,23552,24070,0,43
2026-07-02 05:28:38,0,17592186043898,23552,24070,0,42
2026-07-02 05:28:43,0,17592186043898,23552,24070,0,42
2026-07-02 05:28:48,0,17592186043898,23552,24070,0,41
2026-07-02 05:28:53,0,17592186043898,23552,24070,0,41
2026-07-02 05:28:58,0,519,23552,23034,18,42
2026-07-02 05:29:03,0,547,23552,23006,19,42
2026-07-02 05:29:08,0,547,23552,23006,19,42
2026-07-02 05:29:13,0,547,23552,23006,15,42
2026-07-02 05:29:18,0,547,23552,23006,18,42
2026-07-02 05:29:23,0,547,23552,23006,18,42
2026-07-02 05:29:28,0,547,23552,23006,15,42
2026-07-02 05:29:33,0,547,23552,23006,18,42
2026-07-02 05:29:39,0,547,23552,23006,17,42
2026-07-02 05:29:44,0,547,23552,23006,14,42
2026-07-02 05:29:49,0,547,23552,23006,5,41
2026-07-02 05:29:54,0,547,23552,23006,16,42
2026-07-02 05:29:59,0,547,23552,23006,15,42
2026-07-02 05:30:04,0,547,23552,23006,18,41
2026-07-02 05:30:09,0,547,23552,23006,19,41
2026-07-02 05:30:14,0,547,23552,23006,18,41
2026-07-02 05:30:19,0,547,23552,23006,19,41
2026-07-02 05:30:24,0,547,23552,23006,17,41
2026-07-02 05:30:29,0,547,23552,23006,20,41
2026-07-02 05:30:34,0,547,23552,23006,17,41
2026-07-02 05:30:39,0,547,23552,23006,16,41
2026-07-02 05:30:44,0,547,23552,23006,19,41
2026-07-02 05:30:49,0,547,23552,23006,19,41
2026-07-02 05:30:54,0,547,23552,23006,13,41
2026-07-02 05:31:00,0,547,23552,23006,13,41
2026-07-02 05:31:05,0,547,23552,23006,19,41
2026-07-02 05:31:10,0,547,23552,23006,19,41
2026-07-02 05:31:15,0,547,23552,23006,15,41
2026-07-02 05:31:20,0,547,23552,23006,15,41
2026-07-02 05:31:25,0,547,23552,23006,15,41
2026-07-02 05:31:30,0,547,23552,23006,18,41
2026-07-02 05:31:35,0,547,23552,23006,19,41
2026-07-02 05:31:40,0,547,23552,23006,15,41
2026-07-02 05:31:45,0,547,23552,23006,13,41
2026-07-02 05:31:50,0,547,23552,23006,19,41
2026-07-02 05:31:55,0,547,23552,23006,15,41
2026-07-02 05:32:00,0,547,23552,23006,18,41
2026-07-02 05:32:05,0,547,23552,23006,19,41
2026-07-02 05:32:10,0,547,23552,23006,16,41
2026-07-02 05:32:16,0,547,23552,23006,14,41
2026-07-02 05:32:21,0,547,23552,23006,18,41
2026-07-02 05:32:26,0,547,23552,23006,18,41
2026-07-02 05:32:31,0,547,23552,23006,15,41
2026-07-02 05:32:36,0,547,23552,23006,18,41
2026-07-02 05:32:41,0,547,23552,23006,19,41
2026-07-02 05:32:46,0,547,23552,23006,18,41
2026-07-02 05:32:51,0,547,23552,23006,16,41
2026-07-02 05:32:56,0,547,23552,23006,18,41
2026-07-02 05:33:01,0,547,23552,23006,17,41
2026-07-02 05:33:06,0,547,23552,23006,17,41
2026-07-02 05:33:11,0,547,23552,23006,11,41
2026-07-02 05:33:16,0,547,23552,23006,18,41
2026-07-02 05:33:21,0,547,23552,23006,15,41
2026-07-02 05:33:26,0,547,23552,23006,13,41
2026-07-02 05:33:32,0,547,23552,23006,13,41
2026-07-02 05:33:37,0,547,23552,23006,18,41
2026-07-02 05:33:42,0,547,23552,23006,18,41
2026-07-02 05:33:47,0,547,23552,23006,18,41
2026-07-02 05:33:52,0,547,23552,23006,15,41
2026-07-02 05:33:57,0,547,23552,23006,14,41
2026-07-02 05:34:02,0,547,23552,23006,18,41
2026-07-02 05:34:07,0,547,23552,23006,18,41
2026-07-02 05:34:12,0,547,23552,23006,16,40
2026-07-02 05:34:17,0,547,23552,23006,19,41
2026-07-02 05:34:22,0,547,23552,23006,17,40
2026-07-02 05:34:27,0,547,23552,23006,17,40
2026-07-02 05:34:32,0,547,23552,23006,18,41
2026-07-02 05:34:37,0,547,23552,23006,19,41
2026-07-02 05:34:42,0,549,23552,23004,17,41
2026-07-02 05:34:47,0,549,23552,23004,13,40
2026-07-02 05:34:53,0,549,23552,23004,18,41
2026-07-02 05:34:58,0,549,23552,23004,17,41
2026-07-02 05:35:03,0,549,23552,23004,17,41
2026-07-02 05:35:08,0,549,23552,23004,17,41
2026-07-02 05:35:13,0,549,23552,23004,18,41
2026-07-02 05:35:18,0,549,23552,23004,19,41
2026-07-02 05:35:23,0,549,23552,23004,18,41
2026-07-02 05:35:28,0,549,23552,23004,11,41
2026-07-02 05:35:33,0,549,23552,23004,18,41
2026-07-02 05:35:38,0,549,23552,23004,14,41
2026-07-02 05:35:43,0,549,23552,23004,15,41
