timestamp,index,memory_used_MiB,memory_total_MiB,memory_free_MiB,gpu_util_pct,temperature_c
2026-07-05 14:49:11,0,549,23552,23004,18,41
2026-07-05 14:49:16,0,549,23552,23004,16,41
2026-07-05 14:49:21,0,549,23552,23004,19,41
2026-07-05 14:49:26,0,549,23552,23004,18,42
2026-07-05 14:49:31,0,549,23552,23004,19,42
2026-07-05 14:49:36,0,549,23552,23004,15,42
2026-07-05 14:49:41,0,549,23552,23004,15,42
2026-07-05 14:49:47,0,549,23552,23004,17,42
2026-07-05 14:49:52,0,549,23552,23004,16,42
2026-07-05 14:49:57,0,549,23552,23004,17,42
2026-07-05 14:50:02,0,549,23552,23004,16,42
2026-07-05 14:50:07,0,549,23552,23004,16,42
2026-07-05 14:50:12,0,549,23552,23004,12,42
2026-07-05 14:50:17,0,549,23552,23004,14,42
2026-07-05 14:50:22,0,549,23552,23004,15,42
2026-07-05 14:50:27,0,549,23552,23004,15,42
2026-07-05 14:50:32,0,549,23552,23004,15,42
2026-07-05 14:50:37,0,549,23552,23004,13,42
2026-07-05 14:50:42,0,549,23552,23004,18,42
2026-07-05 14:50:47,0,549,23552,23004,19,42
2026-07-05 14:50:52,0,549,23552,23004,15,42
2026-07-05 14:50:57,0,549,23552,23004,15,42
2026-07-05 14:51:03,0,549,23552,23004,19,42
2026-07-05 14:51:08,0,549,23552,23004,17,42
2026-07-05 14:51:13,0,549,23552,23004,13,42
2026-07-05 14:51:18,0,549,23552,23004,12,42
2026-07-05 14:51:23,0,549,23552,23004,13,42
2026-07-05 14:51:28,0,551,23552,23002,19,42
2026-07-05 14:51:33,0,551,23552,23002,19,42
2026-07-05 14:51:38,0,551,23552,23002,10,42
2026-07-05 14:51:43,0,551,23552,23002,14,42
2026-07-05 14:51:48,0,551,23552,23002,17,42
2026-07-05 14:51:53,0,551,23552,23002,16,42
2026-07-05 14:51:58,0,551,23552,23002,15,42
2026-07-05 14:52:03,0,551,23552,23002,14,42
2026-07-05 14:52:08,0,551,23552,23002,15,42
2026-07-05 14:52:13,0,551,23552,23002,18,42
2026-07-05 14:52:19,0,551,23552,23002,15,42
2026-07-05 14:52:24,0,551,23552,23002,13,42
2026-07-05 14:52:29,0,551,23552,23002,15,42
2026-07-05 14:52:34,0,551,23552,23002,19,42
2026-07-05 14:52:39,0,551,23552,23002,16,42
2026-07-05 14:52:44,0,551,23552,23002,18,42
2026-07-05 14:52:49,0,551,23552,23002,19,42
2026-07-05 14:52:54,0,551,23552,23002,13,42
2026-07-05 14:52:59,0,551,23552,23002,15,42
2026-07-05 14:53:04,0,551,23552,23002,19,41
2026-07-05 14:53:09,0,551,23552,23002,11,41
2026-07-05 14:53:14,0,551,23552,23002,19,42
2026-07-05 14:53:19,0,551,23552,23002,17,41
2026-07-05 14:53:24,0,551,23552,23002,11,41
2026-07-05 14:53:29,0,551,23552,23002,19,41
2026-07-05 14:53:35,0,551,23552,23002,15,41
2026-07-05 14:53:40,0,551,23552,23002,13,41
2026-07-05 14:53:45,0,551,23552,23002,19,41
2026-07-05 14:53:50,0,551,23552,23002,19,41
2026-07-05 14:53:55,0,551,23552,23002,16,41
2026-07-05 14:54:00,0,551,23552,23002,18,41
2026-07-05 14:54:05,0,551,23552,23002,18,41
2026-07-05 14:54:10,0,551,23552,23002,15,41
2026-07-05 14:54:15,0,551,23552,23002,15,41
2026-07-05 14:54:20,0,551,23552,23002,19,41
2026-07-05 14:54:25,0,551,23552,23002,18,41
2026-07-05 14:54:30,0,551,23552,23002,13,41
2026-07-05 14:54:35,0,551,23552,23002,19,41
2026-07-05 14:54:40,0,551,23552,23002,17,41
2026-07-05 14:54:45,0,551,23552,23002,15,41
2026-07-05 14:54:50,0,551,23552,23002,19,41
2026-07-05 14:54:56,0,551,23552,23002,17,41
2026-07-05 14:55:01,0,551,23552,23002,19,41
2026-07-05 14:55:06,0,551,23552,23002,18,41
2026-07-05 14:55:11,0,551,23552,23002,17,41
2026-07-05 14:55:16,0,551,23552,23002,14,41
2026-07-05 14:55:21,0,551,23552,23002,15,41
2026-07-05 14:55:26,0,551,23552,23002,11,41
2026-07-05 14:55:31,0,551,23552,23002,13,41
2026-07-05 14:55:36,0,551,23552,23002,13,41
2026-07-05 14:55:41,0,551,23552,23002,19,41
2026-07-05 14:55:46,0,551,23552,23002,17,41
2026-07-05 14:55:51,0,551,23552,23002,16,41
2026-07-05 14:55:56,0,551,23552,23002,20,41
2026-07-05 14:56:01,0,551,23552,23002,20,41
2026-07-05 14:56:06,0,551,23552,23002,18,41
2026-07-05 14:56:12,0,551,23552,23002,12,41
2026-07-05 14:56:17,0,551,23552,23002,12,41
2026-07-05 14:56:22,0,551,23552,23002,14,41
2026-07-05 14:56:27,0,551,23552,23002,18,41
2026-07-05 14:56:32,0,551,23552,23002,13,41
2026-07-05 14:56:37,0,551,23552,23002,10,40
2026-07-05 14:56:42,0,551,23552,23002,19,41
2026-07-05 14:56:47,0,551,23552,23002,17,40
2026-07-05 14:56:52,0,551,23552,23002,17,41
2026-07-05 14:56:57,0,551,23552,23002,13,41
2026-07-05 14:57:02,0,551,23552,23002,15,41
2026-07-05 14:57:07,0,551,23552,23002,17,40
2026-07-05 14:57:12,0,551,23552,23002,19,40
2026-07-05 14:57:17,0,551,23552,23002,19,41
2026-07-05 14:57:22,0,551,23552,23002,15,40
2026-07-05 14:57:28,0,551,23552,23002,19,40
2026-07-05 14:57:33,0,551,23552,23002,0,40
