timestamp,index,memory_used_MiB,memory_total_MiB,memory_free_MiB,gpu_util_pct,temperature_c
2026-07-05 18:33:01,0,551,23552,23002,14,41
2026-07-05 18:33:07,0,551,23552,23002,16,41
2026-07-05 18:33:12,0,551,23552,23002,17,41
2026-07-05 18:33:17,0,551,23552,23002,15,41
2026-07-05 18:33:22,0,551,23552,23002,19,41
2026-07-05 18:33:27,0,551,23552,23002,19,41
2026-07-05 18:33:32,0,551,23552,23002,19,41
2026-07-05 18:33:37,0,551,23552,23002,17,41
2026-07-05 18:33:42,0,551,23552,23002,13,41
2026-07-05 18:33:47,0,551,23552,23002,13,41
2026-07-05 18:33:52,0,551,23552,23002,16,41
2026-07-05 18:33:57,0,551,23552,23002,18,41
2026-07-05 18:34:02,0,551,23552,23002,19,41
2026-07-05 18:34:07,0,551,23552,23002,18,41
2026-07-05 18:34:12,0,551,23552,23002,19,41
2026-07-05 18:34:17,0,551,23552,23002,15,41
2026-07-05 18:34:23,0,551,23552,23002,15,41
2026-07-05 18:34:28,0,551,23552,23002,19,41
2026-07-05 18:34:33,0,551,23552,23002,19,41
2026-07-05 18:34:38,0,551,23552,23002,19,41
2026-07-05 18:34:43,0,551,23552,23002,17,41
2026-07-05 18:34:48,0,551,23552,23002,13,41
2026-07-05 18:34:53,0,551,23552,23002,19,41
2026-07-05 18:34:58,0,551,23552,23002,19,41
2026-07-05 18:35:03,0,551,23552,23002,19,41
2026-07-05 18:35:08,0,551,23552,23002,15,40
2026-07-05 18:35:13,0,551,23552,23002,13,40
2026-07-05 18:35:18,0,551,23552,23002,13,41
2026-07-05 18:35:23,0,551,23552,23002,15,41
2026-07-05 18:35:28,0,551,23552,23002,17,41
2026-07-05 18:35:33,0,551,23552,23002,19,41
2026-07-05 18:35:38,0,551,23552,23002,19,41
2026-07-05 18:35:44,0,551,23552,23002,15,41
2026-07-05 18:35:49,0,551,23552,23002,14,41
2026-07-05 18:35:54,0,551,23552,23002,13,41
2026-07-05 18:35:59,0,551,23552,23002,19,41
2026-07-05 18:36:04,0,551,23552,23002,19,41
2026-07-05 18:36:09,0,551,23552,23002,17,41
2026-07-05 18:36:14,0,551,23552,23002,19,41
2026-07-05 18:36:19,0,551,23552,23002,19,41
2026-07-05 18:36:24,0,551,23552,23002,19,41
2026-07-05 18:36:29,0,551,23552,23002,18,41
2026-07-05 18:36:34,0,551,23552,23002,17,41
2026-07-05 18:36:39,0,551,23552,23002,17,41
2026-07-05 18:36:44,0,551,23552,23002,19,41
2026-07-05 18:36:49,0,551,23552,23002,19,41
2026-07-05 18:36:54,0,551,23552,23002,15,41
2026-07-05 18:37:00,0,551,23552,23002,13,41
2026-07-05 18:37:05,0,551,23552,23002,17,41
2026-07-05 18:37:10,0,551,23552,23002,18,41
2026-07-05 18:37:15,0,551,23552,23002,15,42
2026-07-05 18:37:20,0,551,23552,23002,16,42
2026-07-05 18:37:25,0,551,23552,23002,15,42
2026-07-05 18:37:30,0,551,23552,23002,16,42
2026-07-05 18:37:35,0,551,23552,23002,14,42
2026-07-05 18:37:40,0,551,23552,23002,13,42
2026-07-05 18:37:45,0,551,23552,23002,15,42
2026-07-05 18:37:50,0,551,23552,23002,19,42
2026-07-05 18:37:55,0,551,23552,23002,19,42
2026-07-05 18:38:00,0,551,23552,23002,19,42
2026-07-05 18:38:05,0,551,23552,23002,16,42
2026-07-05 18:38:10,0,551,23552,23002,15,42
2026-07-05 18:38:16,0,551,23552,23002,15,42
2026-07-05 18:38:21,0,551,23552,23002,19,43
2026-07-05 18:38:26,0,551,23552,23002,17,43
2026-07-05 18:38:31,0,551,23552,23002,19,43
2026-07-05 18:38:36,0,551,23552,23002,17,43
2026-07-05 18:38:41,0,551,23552,23002,13,43
2026-07-05 18:38:46,0,551,23552,23002,15,43
2026-07-05 18:38:51,0,551,23552,23002,13,43
2026-07-05 18:38:56,0,551,23552,23002,19,43
